filename,comercio_id,etl_run,storage_class,file_type,Downloadable,upload_timestamp
sepa_1_comercio-sepa-11_2016-06-06_09-01-24.zip, 11, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-11_2016-06-07_09-01-30.zip, 11, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-12_2016-06-06_09-01-24.zip, 12, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-12_2016-06-07_09-01-30.zip, 12, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-13_2016-06-06_09-01-24.zip, 13, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-13_2016-06-07_09-01-30.zip, 13, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-14_2016-06-06_09-01-24.zip, 14, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-14_2016-06-07_09-01-30.zip, 14, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-15_2016-06-06_09-01-24.zip, 15, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-15_2016-06-07_09-01-30.zip, 15, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-16_2016-06-06_09-01-24.zip, 16, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-16_2016-06-07_09-01-30.zip, 16, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-17_2016-06-06_09-01-24.zip, 17, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-17_2016-06-07_09-01-30.zip, 17, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-18_2016-06-07_09-01-30.zip, 18, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-19_2016-06-06_09-01-24.zip, 19, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-19_2016-06-07_09-01-30.zip, 19, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-1_2016-06-06_09-01-24.zip, 1, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-1_2016-06-07_09-01-30.zip, 1, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-20_2016-06-06_09-01-24.zip, 20, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-20_2016-06-07_09-01-30.zip, 20, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-21_2016-06-06_09-01-24.zip, 21, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-22_2016-06-06_09-01-24.zip, 22, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-22_2016-06-07_09-01-30.zip, 22, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-2_2016-06-06_09-01-24.zip, 2, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-2_2016-06-07_09-01-30.zip, 2, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-3_2016-06-06_09-01-24.zip, 3, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-3_2016-06-07_09-01-30.zip, 3, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-4_2016-06-06_09-01-24.zip, 4, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-4_2016-06-07_09-01-30.zip, 4, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-5_2016-06-06_09-01-24.zip, 5, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-5_2016-06-07_09-01-30.zip, 5, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-6_2016-06-06_09-01-24.zip, 6, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-6_2016-06-07_09-01-30.zip, 6, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-7_2016-06-06_09-01-24.zip, 7, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-7_2016-06-07_09-01-30.zip, 7, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-8_2016-06-06_09-01-24.zip, 8, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-8_2016-06-07_09-01-30.zip, 8, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_1_comercio-sepa-9_2016-06-06_09-01-24.zip, 9, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 09:01:24
sepa_1_comercio-sepa-9_2016-06-07_09-01-30.zip, 9, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 09:01:30
sepa_2_comercio-sepa-10_2016-06-06_01-01-25.zip, 10, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 01:01:25
sepa_2_comercio-sepa-10_2016-06-07_01-01-33.zip, 10, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 01:01:33
sepa_2_comercio-sepa-11_2016-06-06_01-01-25.zip, 11, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 01:01:25
sepa_2_comercio-sepa-11_2016-06-07_01-01-33.zip, 11, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 01:01:33
sepa_2_comercio-sepa-18_2016-06-06_01-01-25.zip, 18, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 01:01:25
sepa_2_comercio-sepa-21_2016-06-07_01-01-33.zip, 21, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 01:01:33
sepa_2_comercio-sepa-5_2016-06-06_01-01-25.zip, 5, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 01:01:25
sepa_2_comercio-sepa-6_2016-06-06_01-01-25.zip, 6, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 01:01:25
sepa_2_comercio-sepa-6_2016-06-07_01-01-33.zip, 6, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 01:01:33
sepa_2_comercio-sepa-9_2016-06-06_01-01-25.zip, 9, 10:00hs, STANDARD, zip, TRUE, 2016/06/06 01:01:25
sepa_2_comercio-sepa-9_2016-06-07_01-01-33.zip, 9, 10:00hs, STANDARD, zip, TRUE, 2016/06/07 01:01:33
